UTILITY CHARACTERISTICS,,,,,,TOTAL,,
,,,,,,Revenue,Sales,Customers
Year,Month,Utility Number,Utility Name,State,Data Status,Thousands Dollars,Megawatthours,Count
2013,6,24590,Unitil Energy Systems,NH,Final,8784,60780,72948
2013,7,24590,Unitil Energy Systems,NH,Final,10093,71047,73467
2013,8,24590,Unitil Energy Systems,NH,Final,10927,77116,72957
2013,9,24590,Unitil Energy Systems,NH,Final,10322,71424,72675
2013,10,24590,Unitil Energy Systems,NH,Final,7820,52041,72366
2013,11,24590,Unitil Energy Systems,NH,Final,8620,58738,72306
2013,12,24590,Unitil Energy Systems,NH,Final,9777,64094,72333
2013,1,24889,Brunswick Electric Member Corp,NC,Final,12861,100906,83936
2013,2,24889,Brunswick Electric Member Corp,NC,Final,12993,104241,84163
2013,3,24889,Brunswick Electric Member Corp,NC,Final,12993,104241,84163
2013,4,24889,Brunswick Electric Member Corp,NC,Final,11483,89193,84304
2013,5,24889,Brunswick Electric Member Corp,NC,Final,10045,74281,84422
2013,6,24889,Brunswick Electric Member Corp,NC,Final,12757,101090,84627
2013,7,24889,Brunswick Electric Member Corp,NC,Final,15868,130081,84754
2013,8,24889,Brunswick Electric Member Corp,NC,Final,16380,137679,84857
2013,9,24889,Brunswick Electric Member Corp,NC,Final,14787,122196,84896
2013,10,24889,Brunswick Electric Member Corp,NC,Final,11626,90722,85017
2013,11,24889,Brunswick Electric Member Corp,NC,Final,10532,77542,85094
2013,12,24889,Brunswick Electric Member Corp,NC,Final,12421,95245,85183
2013,1,24949,Cass County Elec Coop Inc,ND,Final,8047,116380,38034
2013,2,24949,Cass County Elec Coop Inc,ND,Final,10352,115509,38101
2013,3,24949,Cass County Elec Coop Inc,ND,Final,9245,99006,38247
2013,4,24949,Cass County Elec Coop Inc,ND,Final,8960,95172,38371
2013,5,24949,Cass County Elec Coop Inc,ND,Final,7581,74386,38626
2013,6,24949,Cass County Elec Coop Inc,ND,Final,7395,69791,38715
2013,7,24949,Cass County Elec Coop Inc,ND,Final,8527,80257,38870
2013,8,24949,Cass County Elec Coop Inc,ND,Final,8089,75699,38560
2013,9,24949,Cass County Elec Coop Inc,ND,Final,8490,81384,39197
2013,10,24949,Cass County Elec Coop Inc,ND,Final,7883,76502,39429
2013,11,24949,Cass County Elec Coop Inc,ND,Final,11044,114972,39739
2013,12,24949,Cass County Elec Coop Inc,ND,Final,13175,123082,39897
2013,1,25177,Dakota Electric Association,MN,Final,16538,157426,102420
2013,2,25177,Dakota Electric Association,MN,Final,14564,137372,102474
2013,3,25177,Dakota Electric Association,MN,Final,13269,143754,102534
2013,4,25177,Dakota Electric Association,MN,Final,12473,133775,102486
2013,5,25177,Dakota Electric Association,MN,Final,13696,139333,102513
2013,6,25177,Dakota Electric Association,MN,Final,18430,158877,102573
2013,7,25177,Dakota Electric Association,MN,Final,22551,195857,102576
2013,8,25177,Dakota Electric Association,MN,Final,22058,192892,102662
2013,9,25177,Dakota Electric Association,MN,Final,15701,158336,102744
2013,10,25177,Dakota Electric Association,MN,Final,12660,138820,102852
2013,11,25177,Dakota Electric Association,MN,Final,13003,140941,102949
2013,12,25177,Dakota Electric Association,MN,Final,17443,162112,103035
2013,1,25866,Ak-Chin Electric Utility Authority,AZ,Final,192,2502,429
2013,2,25866,Ak-Chin Electric Utility Authority,AZ,Final,172,2205,430
2013,3,25866,Ak-Chin Electric Utility Authority,AZ,Final,194,2510,430
2013,4,25866,Ak-Chin Electric Utility Authority,AZ,Final,194,2517,432
2013,5,25866,Ak-Chin Electric Utility Authority,AZ,Final,228,3052,434
2013,6,25866,Ak-Chin Electric Utility Authority,AZ,Final,315,3542,434
2013,7,25866,Ak-Chin Electric Utility Authority,AZ,Final,344,3871,434
2013,8,25866,Ak-Chin Electric Utility Authority,AZ,Final,329,3711,433
2013,9,25866,Ak-Chin Electric Utility Authority,AZ,Final,297,3292,433
2013,10,25866,Ak-Chin Electric Utility Authority,AZ,Final,233,2615,433
2013,11,25866,Ak-Chin Electric Utility Authority,AZ,Final,178,2276,434
2013,12,25866,Ak-Chin Electric Utility Authority,AZ,Final,179,2329,433
2013,1,26510,Liberty Utilities (Granite State Electri,NH,Final,6881,53089,41071
2013,2,26510,Liberty Utilities (Granite State Electri,NH,Final,6769,50688,41085
2013,3,26510,Liberty Utilities (Granite State Electri,NH,Final,5900,44539,40960
2013,4,26510,Liberty Utilities (Granite State Electri,NH,Final,5557,43180,40918
2013,5,26510,Liberty Utilities (Granite State Electri,NH,Final,4888,39869,40918
2013,6,26510,Liberty Utilities (Granite State Electri,NH,Final,5111,42600,41010
2013,7,26510,Liberty Utilities (Granite State Electri,NH,Final,6934,54646,41515
2013,8,26510,Liberty Utilities (Granite State Electri,NH,Final,6801,52218,41250
2013,9,26510,Liberty Utilities (Granite State Electri,NH,Final,5902,45785,41330
2013,10,26510,Liberty Utilities (Granite State Electri,NH,Final,4791,37538,41255
2013,11,26510,Liberty Utilities (Granite State Electri,NH,Final,5322,39386,41169
2013,12,26510,Liberty Utilities (Granite State Electri,NH,Final,7270,48737,41039
2013,1,27000,WAPA-- Western Area Power Administration,AZ,Final,1321,64330,33
2013,1,27000,WAPA-- Western Area Power Administration,CA,Final,5478,222081,78
2013,1,27000,WAPA-- Western Area Power Administration,CO,Final,210,7500,14
2013,1,27000,WAPA-- Western Area Power Administration,KS,Final,0,90,2
2013,1,27000,WAPA-- Western Area Power Administration,MN,Final,188,6076,4
2013,1,27000,WAPA-- Western Area Power Administration,MT,Final,202,6181,8
2013,1,27000,WAPA-- Western Area Power Administration,ND,Final,573,17366,19
2013,1,27000,WAPA-- Western Area Power Administration,NE,Final,470,14290,16
2013,1,27000,WAPA-- Western Area Power Administration,NM,Final,298,10419,25
2013,1,27000,WAPA-- Western Area Power Administration,NV,Final,16,1670,2
2013,1,27000,WAPA-- Western Area Power Administration,SD,Final,879,26760,18
2013,1,27000,WAPA-- Western Area Power Administration,UT,Final,120,4639,7
2013,1,27000,WAPA-- Western Area Power Administration,WY,Final,54,1857,3
2013,2,27000,WAPA-- Western Area Power Administration,AZ,Final,1041,53608,31
2013,2,27000,WAPA-- Western Area Power Administration,CA,Final,5675,168954,78
2013,2,27000,WAPA-- Western Area Power Administration,CO,Final,209,7617,15
2013,2,27000,WAPA-- Western Area Power Administration,MN,Final,204,6504,4
2013,2,27000,WAPA-- Western Area Power Administration,MT,Final,207,6384,8
2013,2,27000,WAPA-- Western Area Power Administration,ND,Final,574,17244,19
2013,2,27000,WAPA-- Western Area Power Administration,NE,Final,483,14843,16
2013,2,27000,WAPA-- Western Area Power Administration,NM,Final,308,11249,25
2013,2,27000,WAPA-- Western Area Power Administration,NV,Final,16,1670,2
2013,2,27000,WAPA-- Western Area Power Administration,SD,Final,909,27670,19
2013,2,27000,WAPA-- Western Area Power Administration,UT,Final,119,4540,7
2013,2,27000,WAPA-- Western Area Power Administration,WY,Final,53,1825,3
2013,3,27000,WAPA-- Western Area Power Administration,AZ,Final,568,36330,25
2013,3,27000,WAPA-- Western Area Power Administration,CA,Final,5230,154834,77
2013,3,27000,WAPA-- Western Area Power Administration,CO,Final,193,5919,15
2013,3,27000,WAPA-- Western Area Power Administration,MN,Final,195,6030,4
2013,3,27000,WAPA-- Western Area Power Administration,MT,Final,200,6132,8
2013,3,27000,WAPA-- Western Area Power Administration,ND,Final,574,17358,19
2013,3,27000,WAPA-- Western Area Power Administration,NE,Final,458,13682,16
2013,3,27000,WAPA-- Western Area Power Administration,NM,Final,236,8645,25
2013,3,27000,WAPA-- Western Area Power Administration,NV,Final,15,1509,2
2013,3,27000,WAPA-- Western Area Power Administration,SD,Final,870,26070,19
2013,3,27000,WAPA-- Western Area Power Administration,UT,Final,116,4311,7
2013,3,27000,WAPA-- Western Area Power Administration,WY,Final,46,1476,3
2013,4,27000,WAPA-- Western Area Power Administration,AZ,Final,1560,88849,32
2013,4,27000,WAPA-- Western Area Power Administration,CA,Final,5720,196002,77
2013,4,27000,WAPA-- Western Area Power Administration,CO,Final,195,7132,13
2013,4,27000,WAPA-- Western Area Power Administration,MN,Final,181,5828,4
2013,4,27000,WAPA-- Western Area Power Administration,MT,Final,189,5905,4
2013,4,27000,WAPA-- Western Area Power Administration,ND,Final,544,16294,19
2013,4,27000,WAPA-- Western Area Power Administration,NE,Final,462,14076,16
2013,4,27000,WAPA-- Western Area Power Administration,NM,Final,539,19841,25
2013,4,27000,WAPA-- Western Area Power Administration,NV,Final,20,2542,2
2013,4,27000,WAPA-- Western Area Power Administration,SD,Final,842,25791,19
2013,4,27000,WAPA-- Western Area Power Administration,UT,Final,118,4418,7
2013,4,27000,WAPA-- Western Area Power Administration,WY,Final,49,1588,3
2013,5,27000,WAPA-- Western Area Power Administration,AZ,Final,3339,136338,33
2013,5,27000,WAPA-- Western Area Power Administration,CA,Final,6424,157946,77
2013,5,27000,WAPA-- Western Area Power Administration,CO,Final,264,6749,15
2013,5,27000,WAPA-- Western Area Power Administration,MN,Final,156,4900,4
2013,5,27000,WAPA-- Western Area Power Administration,MT,Final,188,5915,12
2013,5,27000,WAPA-- Western Area Power Administration,ND,Final,536,16093,20
2013,5,27000,WAPA-- Western Area Power Administration,NE,Final,459,13706,16
2013,5,27000,WAPA-- Western Area Power Administration,NM,Final,322,8674,25
2013,5,27000,WAPA-- Western Area Power Administration,NV,Final,20,2456,2
2013,5,27000,WAPA-- Western Area Power Administration,SD,Final,839,25105,18
2013,5,27000,WAPA-- Western Area Power Administration,UT,Final,46,1503,5
2013,5,27000,WAPA-- Western Area Power Administration,WA,Final,0,1,1
2013,5,27000,WAPA-- Western Area Power Administration,WY,Final,0,0,0
2013,6,27000,WAPA-- Western Area Power Administration,AZ,Final,3284,129441,32
2013,6,27000,WAPA-- Western Area Power Administration,CA,Final,6159,196109,77
2013,6,27000,WAPA-- Western Area Power Administration,CO,Final,273,11663,13
2013,6,27000,WAPA-- Western Area Power Administration,MN,Final,132,4144,4
2013,6,27000,WAPA-- Western Area Power Administration,MT,Final,175,7604,19
2013,6,27000,WAPA-- Western Area Power Administration,ND,Final,509,15448,20
2013,6,27000,WAPA-- Western Area Power Administration,NE,Final,501,15004,17
2013,6,27000,WAPA-- Western Area Power Administration,NM,Final,228,8628,25
2013,6,27000,WAPA-- Western Area Power Administration,NV,Final,21,2604,2
2013,6,27000,WAPA-- Western Area Power Administration,SD,Final,828,23693,22
2013,6,27000,WAPA-- Western Area Power Administration,UT,Final,146,5053,7
2013,6,27000,WAPA-- Western Area Power Administration,WY,Final,53,3731,7
2013,7,27000,WAPA-- Western Area Power Administration,AZ,Final,3312,143888,34
2013,7,27000,WAPA-- Western Area Power Administration,CA,Final,4046,181217,77
2013,7,27000,WAPA-- Western Area Power Administration,CO,Final,293,12790,14
2013,7,27000,WAPA-- Western Area Power Administration,MN,Final,123,3928,4
2013,7,27000,WAPA-- Western Area Power Administration,MT,Final,188,7508,17
2013,7,27000,WAPA-- Western Area Power Administration,ND,Final,501,14800,21
2013,7,27000,WAPA-- Western Area Power Administration,NE,Final,564,17667,18
2013,7,27000,WAPA-- Western Area Power Administration,NM,Final,298,11253,24
2013,7,27000,WAPA-- Western Area Power Administration,NV,Final,20,2456,2
2013,7,27000,WAPA-- Western Area Power Administration,SD,Final,911,26145,22
2013,7,27000,WAPA-- Western Area Power Administration,UT,Final,138,5185,7
2013,7,27000,WAPA-- Western Area Power Administration,WY,Final,57,3926,7
2013,8,27000,WAPA-- Western Area Power Administration,AZ,Final,3501,142872,32
2013,8,27000,WAPA-- Western Area Power Administration,CA,Final,6055,278052,76
2013,8,27000,WAPA-- Western Area Power Administration,CO,Final,287,11280,14
2013,8,27000,WAPA-- Western Area Power Administration,MN,Final,128,4153,4
2013,8,27000,WAPA-- Western Area Power Administration,MT,Final,232,14274,20
2013,8,27000,WAPA-- Western Area Power Administration,ND,Final,547,17071,22
2013,8,27000,WAPA-- Western Area Power Administration,NE,Final,595,19670,19
2013,8,27000,WAPA-- Western Area Power Administration,NM,Final,283,9963,25
2013,8,27000,WAPA-- Western Area Power Administration,NV,Final,20,2542,2
2013,8,27000,WAPA-- Western Area Power Administration,SD,Final,1032,32100,23
2013,8,27000,WAPA-- Western Area Power Administration,UT,Final,144,5934,7
2013,8,27000,WAPA-- Western Area Power Administration,WY,Final,65,4314,7
2013,9,27000,WAPA-- Western Area Power Administration,AZ,Final,3575,145121,32
2013,9,27000,WAPA-- Western Area Power Administration,CA,Final,5561,255888,77
2013,9,27000,WAPA-- Western Area Power Administration,CO,Final,244,8634,14
2013,9,27000,WAPA-- Western Area Power Administration,MN,Final,138,4338,4
2013,9,27000,WAPA-- Western Area Power Administration,MT,Final,220,12426,20
2013,9,27000,WAPA-- Western Area Power Administration,ND,Final,573,17992,22
2013,9,27000,WAPA-- Western Area Power Administration,NE,Final,594,19266,19
2013,9,27000,WAPA-- Western Area Power Administration,NM,Final,215,7524,25
2013,9,27000,WAPA-- Western Area Power Administration,NV,Final,20,2452,2
2013,9,27000,WAPA-- Western Area Power Administration,SD,Final,1043,31617,23
2013,9,27000,WAPA-- Western Area Power Administration,UT,Final,145,6178,7
2013,9,27000,WAPA-- Western Area Power Administration,WY,Final,57,3805,7
2013,10,27000,WAPA-- Western Area Power Administration,AZ,Final,3277,127879,31
2013,10,27000,WAPA-- Western Area Power Administration,CA,Final,6602,219769,78
2013,10,27000,WAPA-- Western Area Power Administration,CO,Final,209,6129,13
2013,10,27000,WAPA-- Western Area Power Administration,MN,Final,132,4219,4
2013,10,27000,WAPA-- Western Area Power Administration,MT,Final,185,8970,20
2013,10,27000,WAPA-- Western Area Power Administration,ND,Final,528,15894,21
2013,10,27000,WAPA-- Western Area Power Administration,NE,Final,534,16305,19
2013,10,27000,WAPA-- Western Area Power Administration,NM,Final,209,7012,25
2013,10,27000,WAPA-- Western Area Power Administration,NV,Final,20,2393,2
2013,10,27000,WAPA-- Western Area Power Administration,SD,Final,979,28718,21
2013,10,27000,WAPA-- Western Area Power Administration,UT,Final,135,4843,7
2013,10,27000,WAPA-- Western Area Power Administration,WA,Final,0,2,1
2013,10,27000,WAPA-- Western Area Power Administration,WY,Final,47,2820,7
2013,11,27000,WAPA-- Western Area Power Administration,AZ,Final,2841,117627,40
2013,11,27000,WAPA-- Western Area Power Administration,CA,Final,5664,178007,77
2013,11,27000,WAPA-- Western Area Power Administration,CO,Final,202,6573,14
2013,11,27000,WAPA-- Western Area Power Administration,MN,Final,144,4648,4
2013,11,27000,WAPA-- Western Area Power Administration,MT,Final,160,5003,12
2013,11,27000,WAPA-- Western Area Power Administration,ND,Final,496,15049,20
2013,11,27000,WAPA-- Western Area Power Administration,NE,Final,486,14144,17
2013,11,27000,WAPA-- Western Area Power Administration,NM,Final,300,10109,25
2013,11,27000,WAPA-- Western Area Power Administration,NV,Final,21,1835,4
2013,11,27000,WAPA-- Western Area Power Administration,SD,Final,869,25504,23
2013,11,27000,WAPA-- Western Area Power Administration,UT,Final,118,4352,8
2013,11,27000,WAPA-- Western Area Power Administration,WY,Final,51,1754,6
2013,12,27000,WAPA-- Western Area Power Administration,AZ,Final,2684,109145,38
2013,12,27000,WAPA-- Western Area Power Administration,CA,Final,6006,150282,76
2013,12,27000,WAPA-- Western Area Power Administration,CO,Final,202,5919,18
2013,12,27000,WAPA-- Western Area Power Administration,ID,Final,0,31,1
2013,12,27000,WAPA-- Western Area Power Administration,MN,Final,165,5229,4
2013,12,27000,WAPA-- Western Area Power Administration,MT,Final,187,5749,8
2013,12,27000,WAPA-- Western Area Power Administration,ND,Final,538,16200,19
2013,12,27000,WAPA-- Western Area Power Administration,NE,Final,463,14018,16
2013,12,27000,WAPA-- Western Area Power Administration,NM,Final,228,7974,4
2013,12,27000,WAPA-- Western Area Power Administration,NV,Final,16,1616,2
2013,12,27000,WAPA-- Western Area Power Administration,SD,Final,848,25605,19
2013,12,27000,WAPA-- Western Area Power Administration,UT,Final,117,4140,7
2013,12,27000,WAPA-- Western Area Power Administration,WY,Final,51,1541,3
2013,1,27058,"High West Energy, Inc",CO,Final,353,1762,900
2013,1,27058,"High West Energy, Inc",NE,Final,684,6723,2993
2013,1,27058,"High West Energy, Inc",WY,Final,1009,9489,5538
2013,2,27058,"High West Energy, Inc",CO,Final,315,1639,901
2013,2,27058,"High West Energy, Inc",NE,Final,568,5966,2998
2013,2,27058,"High West Energy, Inc",WY,Final,935,8688,5548
2013,3,27058,"High West Energy, Inc",CO,Final,286,1811,901
2013,3,27058,"High West Energy, Inc",NE,Final,639,6738,2999
2013,3,27058,"High West Energy, Inc",WY,Final,962,9001,5557
2013,4,27058,"High West Energy, Inc",CO,Final,318,1838,902
2013,4,27058,"High West Energy, Inc",NE,Final,786,6131,2998
2013,4,27058,"High West Energy, Inc",WY,Final,1044,8576,5560
2013,5,27058,"High West Energy, Inc",CO,Final,280,2183,859
2013,5,27058,"High West Energy, Inc",NE,Final,1045,8582,3000
2013,5,27058,"High West Energy, Inc",WY,Final,1112,9727,5572
2013,6,27058,"High West Energy, Inc",CO,Final,325,2352,911
2013,6,27058,"High West Energy, Inc",NE,Final,1444,12700,3003
2013,6,27058,"High West Energy, Inc",WY,Final,1397,12674,5587
2013,7,27058,"High West Energy, Inc",CO,Final,312,2508,916
2013,7,27058,"High West Energy, Inc",NE,Final,1599,15335,3011
2013,7,27058,"High West Energy, Inc",WY,Final,1406,12734,5597
2013,8,27058,"High West Energy, Inc",CO,Final,344,2572,916
2013,8,27058,"High West Energy, Inc",NE,Final,1630,16276,3014
2013,8,27058,"High West Energy, Inc",WY,Final,1395,12610,5617
2013,9,27058,"High West Energy, Inc",CO,Final,294,1950,918
2013,9,27058,"High West Energy, Inc",NE,Final,1085,8524,3011
2013,9,27058,"High West Energy, Inc",WY,Final,1086,8602,5621
2013,10,27058,"High West Energy, Inc",CO,Final,345,2105,923
2013,10,27058,"High West Energy, Inc",NE,Final,662,6048,3013
2013,10,27058,"High West Energy, Inc",WY,Final,1033,8962,5629
2013,11,27058,"High West Energy, Inc",CO,Final,355,2584,923
2013,11,27058,"High West Energy, Inc",NE,Final,621,5909,2986
2013,11,27058,"High West Energy, Inc",WY,Final,986,8097,5519
2013,12,27058,"High West Energy, Inc",CO,Final,427,3101,925
2013,12,27058,"High West Energy, Inc",NE,Final,716,7116,3018
2013,12,27058,"High West Energy, Inc",WY,Final,1164,10251,5648
2013,1,28541,Clatskanie Peoples Util Dist,OR,Final,3608,86646,4595
2013,2,28541,Clatskanie Peoples Util Dist,OR,Final,3795,77772,4605
2013,3,28541,Clatskanie Peoples Util Dist,OR,Final,3941,83352,4607
2013,4,28541,Clatskanie Peoples Util Dist,OR,Final,3911,80770,4606
2013,5,28541,Clatskanie Peoples Util Dist,OR,Final,3123,67366,4607
2013,6,28541,Clatskanie Peoples Util Dist,OR,Final,3611,77435,4607
2013,7,28541,Clatskanie Peoples Util Dist,OR,Final,3265,76526,4610
2013,8,28541,Clatskanie Peoples Util Dist,OR,Final,3761,77637,4612
2013,9,28541,Clatskanie Peoples Util Dist,OR,Final,3450,75630,4614
2013,10,28541,Clatskanie Peoples Util Dist,OR,Final,3794,76952,4610
2013,11,28541,Clatskanie Peoples Util Dist,OR,Final,2908,75178,4622
2013,12,28541,Clatskanie Peoples Util Dist,OR,Final,3743,80835,4614
2013,1,40036,Westfield Electric Company,WI,Final,175,1291,756
2013,2,40036,Westfield Electric Company,WI,Final,134,1172,751
2013,3,40036,Westfield Electric Company,WI,Final,171,1195,753
2013,4,40036,Westfield Electric Company,WI,Final,154,1096,767
2013,5,40036,Westfield Electric Company,WI,Final,135,1004,751
2013,6,40036,Westfield Electric Company,WI,Final,152,1054,759
2013,7,40036,Westfield Electric Company,WI,Final,166,1183,788
2013,8,40036,Westfield Electric Company,WI,Final,163,1172,776
2013,9,40036,Westfield Electric Company,WI,Final,155,1160,776
2013,10,40036,Westfield Electric Company,WI,Final,156,1070,776
2013,11,40036,Westfield Electric Company,WI,Final,139,1015,770
2013,12,40036,Westfield Electric Company,WI,Final,161,1171,773
2013,1,40228,Rappahannock Electric Coop,VA,Final,39531,411785,154559
2013,2,40228,Rappahannock Electric Coop,VA,Final,35937,380248,154446
